Id,Category,Date,Day_Num,Day,Time_Num,Time,District,Latitude,Longitude
336,Home,2015/7/31,5,Fri,8,22~24,Zhongshan,25.0630441,121.5201991
337,Home,2015/8/1,6,Sat,8,22~24,Zhongshan,25.0502007,121.526122
338,Home,2015/8/3,1,Mon,8,22~24,Wenshan,24.989659,121.567744
339,Home,2015/8/4,2,Tue,2,04~06,Shilin,25.121486,121.54962
340,Home,2015/8/5,3,Wed,5,13~15,Songshan,25.0521844,121.5605231
341,Home,2015/8/6,4,Thu,5,13~15,Neihu,25.0843415,121.5810884
342,Home,2015/8/6,4,Thu,6,16~18,Beitou,25.141831,121.50008
343,Home,2015/8/7,5,Fri,1,01~03,Zhongshan,25.0514956,121.5323374
344,Home,2015/8/10,1,Mon,5,13~15,Wanhua,25.0259143,121.4915565
345,Home,2015/8/10,1,Mon,6,16~18,Neihu,25.0740793,121.6176432
346,Home,2015/8/10,1,Mon,7,19~21,Zhongshan,25.0586777,121.5257019
347,Home,2015/8/10,1,Mon,7,19~21,Zhongshan,25.0647962,121.5413052
348,Home,2015/8/11,2,Tue,2,04~06,Shilin,25.0875289,121.5070435
349,Home,2015/8/11,2,Tue,4,10~12,Shilin,25.1028319,121.554684
350,Home,2015/8/12,3,Wed,3,07~09,Datong,25.0493003,121.5194405
351,Home,2015/8/12,3,Wed,7,19~21,Zhongshan,25.0499592,121.5271009
352,Home,2015/8/13,4,Thu,5,13~15,Xinyi,25.0217579,121.555645
353,Home,2015/8/13,4,Thu,6,16~18,Beitou,25.139911,121.533058
354,Home,2015/8/14,5,Fri,3,07~09,Daan,25.02825,121.528299
355,Home,2015/8/14,5,Fri,4,10~12,Wenshan,24.9892599,121.56728
356,Home,2015/8/15,6,Sat,3,07~09,Datong,25.0672563,121.5103599
357,Home,2015/8/15,6,Sat,3,07~09,Xinyi,25.0418509,121.581105
358,Home,2015/8/15,6,Sat,4,10~12,Daan,25.0196035,121.5334281
359,Home,2015/8/15,6,Sat,4,10~12,Daan,25.0252854,121.5240879
360,Home,2015/8/15,6,Sat,5,13~15,Datong,25.0493003,121.5194405
361,Home,2015/8/15,6,Sat,5,13~15,Daan,25.0418587,121.5433978
362,Home,2015/8/17,1,Mon,1,01~03,Beitou,25.123262,121.502665
363,Home,2015/8/17,1,Mon,1,01~03,Xinyi,25.043593,121.577284
364,Home,2015/8/17,1,Mon,6,16~18,Songshan,25.051595,121.565637
365,Home,2015/8/17,1,Mon,7,19~21,Shilin,25.1202401,121.5305795
366,Home,2015/8/18,2,Tue,7,19~21,Nangang,25.0333549,121.611387
367,Home,2015/8/20,4,Thu,1,01~03,Xinyi,25.0296027,121.5638352
368,Home,2015/8/21,5,Fri,8,22~24,Nangang,25.0333549,121.611387
369,Home,2015/8/22,6,Sat,3,07~09,Zhongshan,25.0774197,121.5617804
370,Home,2015/8/22,6,Sat,8,22~24,Wenshan,25.003631,121.577827
371,Home,2015/8/23,7,Sun,1,01~03,Zhongzheng,25.0327576,121.5051299
372,Home,2015/8/23,7,Sun,7,19~21,Beitou,25.1402748,121.4858401
373,Home,2015/8/23,7,Sun,7,19~21,Wanhua,25.0259143,121.4915565
374,Home,2015/8/24,1,Mon,4,10~12,Xinyi,25.024564,121.571238
375,Home,2015/8/24,1,Mon,7,19~21,Shilin,25.0893524,121.5262045
376,Home,2015/8/25,2,Tue,4,10~12,Zhongzheng,25.031199,121.521407
377,Home,2015/8/25,2,Tue,6,16~18,Daan,25.031589,121.5558806
378,Home,2015/8/26,3,Wed,7,19~21,Neihu,25.0875567,121.5626671
379,Home,2015/8/27,4,Thu,5,13~15,Shilin,25.0985597,121.5350208
380,Home,2015/8/27,4,Thu,6,16~18,Datong,25.054353,121.510307
381,Home,2015/8/28,5,Fri,3,07~09,Daan,25.0444283,121.5561286
382,Home,2015/8/28,5,Fri,5,13~15,Shilin,25.116861,121.5265263
383,Home,2015/8/28,5,Fri,5,13~15,Wanhua,25.024321,121.5023273
384,Home,2015/8/28,5,Fri,8,22~24,Zhongshan,25.0609764,121.523467
385,Home,2015/8/29,6,Sat,1,01~03,Wenshan,24.9837963,121.5606647
386,Home,2015/8/29,6,Sat,3,07~09,Zhongzheng,25.0307889,121.5050726
387,Home,2015/8/29,6,Sat,5,13~15,Beitou,25.1260487,121.5005871
388,Home,2015/8/30,7,Sun,3,07~09,Wenshan,24.988103,121.559506
389,Home,2015/8/31,1,Mon,2,04~06,Shilin,25.0842116,121.5087396
390,Home,2015/8/31,1,Mon,4,10~12,Zhongzheng,25.0384752,121.5301336
391,Home,2015/8/31,1,Mon,4,10~12,Xinyi,25.047192,121.575871
392,Home,2015/8/31,1,Mon,5,13~15,Wanhua,25.0386763,121.50074
393,Home,2015/8/31,1,Mon,6,16~18,Beitou,25.1088129,121.5164608
394,Home,2015/9/1,2,Tue,8,22~24,Daan,25.0309957,121.5543246
395,Home,2015/9/3,4,Thu,4,10~12,Songshan,25.0585503,121.5616507
396,Home,2015/9/3,4,Thu,5,13~15,Beitou,25.1375139,121.5006811
397,Home,2015/9/5,6,Sat,7,19~21,Zhongshan,25.0681158,121.5380872
398,Home,2015/9/5,6,Sat,7,19~21,Songshan,25.0504228,121.5743818
399,Home,2015/9/5,6,Sat,7,19~21,Wanhua,25.03641,121.498574
400,Home,2015/9/6,7,Sun,1,01~03,Shilin,25.1055735,121.5286572
401,Home,2015/9/6,7,Sun,5,13~15,Neihu,25.0707125,121.6032348
402,Home,2015/9/7,1,Mon,5,13~15,Songshan,25.047677,121.549351
403,Home,2015/9/8,2,Tue,4,10~12,Daan,25.0219368,121.5483955
404,Home,2015/9/8,2,Tue,4,10~12,Zhongzheng,25.015872,121.53136
405,Home,2015/9/8,2,Tue,8,22~24,Zhongshan,25.0509264,121.5263424
406,Home,2015/9/8,2,Tue,8,22~24,Zhongshan,25.0782782,121.556348
407,Home,2015/9/9,3,Wed,5,13~15,Zhongshan,25.082115,121.5493755
408,Home,2015/9/10,4,Thu,4,10~12,Shilin,25.0805979,121.512949
409,Home,2015/9/10,4,Thu,7,19~21,Songshan,25.0500158,121.577238
410,Home,2015/9/11,5,Fri,3,07~09,Wanhua,25.0231509,121.491606
411,Home,2015/9/11,5,Fri,4,10~12,Songshan,25.0484244,121.5464261
412,Home,2015/9/12,6,Sat,3,07~09,Wenshan,24.9838295,121.5666839
413,Home,2015/9/13,7,Sun,2,04~06,Xinyi,25.0452206,121.5800819
414,Home,2015/9/13,7,Sun,4,10~12,Datong,25.0725079,121.5119926
415,Home,2015/9/13,7,Sun,7,19~21,Beitou,25.135359,121.498516
416,Home,2015/9/14,1,Mon,2,04~06,Zhongzheng,25.0166969,121.530949
417,Home,2015/9/14,1,Mon,4,10~12,Zhongshan,25.055409,121.539191
418,Home,2015/9/14,1,Mon,7,19~21,Zhongshan,25.0582147,121.5252053
419,Home,2015/9/15,2,Tue,4,10~12,Beitou,25.14166,121.513663
420,Home,2015/9/15,2,Tue,6,16~18,Wanhua,25.02553,121.495519
421,Home,2015/9/15,2,Tue,7,19~21,Zhongshan,25.0613832,121.5236682
422,Home,2015/9/17,4,Thu,1,01~03,Xinyi,25.025728,121.572557
423,Home,2015/9/17,4,Thu,7,19~21,Daan,25.0254236,121.5506092
424,Home,2015/9/18,5,Fri,2,04~06,Wanhua,25.0330423,121.5043174
425,Home,2015/9/19,6,Sat,1,01~03,Zhongshan,25.051326,121.522739
426,Home,2015/9/19,6,Sat,6,16~18,Datong,25.050352,121.510919
427,Home,2015/9/19,6,Sat,8,22~24,Datong,25.052409,121.508102
428,Home,2015/9/20,7,Sun,1,01~03,Beitou,25.1167881,121.5106738
429,Home,2015/9/20,7,Sun,4,10~12,Nangang,25.0363298,121.6135323
430,Home,2015/9/20,7,Sun,7,19~21,Zhongshan,25.0627026,121.532346
431,Home,2015/9/21,1,Mon,1,01~03,Zhongzheng,25.0284112,121.5206463
432,Home,2015/9/21,1,Mon,2,04~06,Xinyi,25.024796,121.570777
433,Home,2015/9/21,1,Mon,5,13~15,Shilin,25.103415,121.5206346
434,Home,2015/9/21,1,Mon,5,13~15,Shilin,25.103415,121.5206346
435,Home,2015/9/22,2,Tue,4,10~12,Beitou,25.1375139,121.5006811
436,Home,2015/9/24,4,Thu,4,10~12,Beitou,25.155343,121.541009
437,Home,2015/9/24,4,Thu,7,19~21,Zhongzheng,25.0268512,121.5077094
438,Home,2015/9/25,5,Fri,8,22~24,Zhongzheng,25.0254874,121.5137273
439,Home,2015/9/26,6,Sat,4,10~12,Daan,25.0437322,121.5444485
440,Home,2015/9/26,6,Sat,4,10~12,Beitou,25.1146125,121.5067432
441,Home,2015/9/27,7,Sun,7,19~21,Zhongshan,25.0602074,121.5283736
442,Home,2015/9/28,1,Mon,4,10~12,Wanhua,25.022929,121.5003088
443,Home,2015/9/29,2,Tue,2,04~06,Songshan,25.0612289,121.563017
444,Home,2015/9/30,3,Wed,4,10~12,Daan,25.0219613,121.5474988
445,Home,2015/9/30,3,Wed,4,10~12,Neihu,25.0751589,121.5750354
446,Home,2015/9/30,3,Wed,4,10~12,Nangang,25.043234,121.5853996
447,Home,2015/9/30,3,Wed,8,22~24,Zhongshan,25.0622106,121.5211503
448,Home,2015/10/1,4,Thu,8,22~24,Shilin,25.109501,121.5325763
449,Home,2015/10/2,5,Fri,3,07~09,Zhongshan,25.0580215,121.520918
450,Home,2015/10/2,5,Fri,6,16~18,Wanhua,25.0327284,121.4939929
451,Home,2015/10/2,5,Fri,7,19~21,Wanhua,25.023777,121.493007
452,Home,2015/10/3,6,Sat,3,07~09,Neihu,25.0797564,121.5826901
453,Home,2015/10/3,6,Sat,3,07~09,Wanhua,25.044641,121.506596
454,Home,2015/10/3,6,Sat,4,10~12,Wanhua,25.0368026,121.4942158
455,Home,2015/10/3,6,Sat,8,22~24,Zhongshan,25.0612094,121.5231156
456,Home,2015/10/5,1,Mon,3,07~09,Songshan,25.0498043,121.5636801
457,Home,2015/10/5,1,Mon,3,07~09,Songshan,25.0598436,121.5616279
458,Home,2015/10/5,1,Mon,8,22~24,Xinyi,25.0214541,121.5568397
459,Home,2015/10/6,2,Tue,1,01~03,Datong,25.076001,121.5128397
460,Home,2015/10/6,2,Tue,4,10~12,Wanhua,25.0263725,121.4922894
461,Home,2015/10/7,3,Wed,1,01~03,Zhongshan,25.0665249,121.539285
462,Home,2015/10/7,3,Wed,5,13~15,Wenshan,24.9898658,121.5425063
463,Home,2015/10/7,3,Wed,5,13~15,Beitou,25.1295689,121.4985664
464,Home,2015/10/7,3,Wed,5,13~15,Xinyi,25.0232061,121.5683652
465,Home,2015/10/9,5,Fri,7,19~21,Wanhua,25.043183,121.504661
466,Home,2015/10/11,7,Sun,6,16~18,Xinyi,25.0482662,121.5721907
467,Home,2015/10/11,7,Sun,8,22~24,Neihu,25.0875973,121.5611643
468,Home,2015/10/11,7,Sun,8,22~24,Zhongzheng,25.015237,121.5260326
469,Home,2015/10/13,2,Tue,3,07~09,Wenshan,24.9818447,121.5668487
470,Home,2015/10/13,2,Tue,3,07~09,Songshan,25.0663238,121.5664433
471,Home,2015/10/13,2,Tue,5,13~15,Xinyi,25.04492,121.5752274
472,Home,2015/10/16,5,Fri,4,10~12,Shilin,25.1185796,121.5277566
473,Home,2015/10/18,7,Sun,2,04~06,Zhongzheng,25.0301894,121.5072625
474,Home,2015/10/18,7,Sun,3,07~09,Wanhua,25.0345587,121.5016021
475,Home,2015/10/19,1,Mon,1,01~03,Wanhua,25.041789,121.504718
476,Home,2015/10/19,1,Mon,5,13~15,Zhongzheng,25.0233231,121.5226089
477,Home,2015/10/20,2,Tue,1,01~03,Datong,25.0625267,121.5100424
478,Home,2015/10/20,2,Tue,3,07~09,Datong,25.0625267,121.5100424
479,Home,2015/10/20,2,Tue,3,07~09,Wanhua,25.0267642,121.5031259
480,Home,2015/10/20,2,Tue,5,13~15,Daan,25.0350722,121.5454551
481,Home,2015/10/21,3,Wed,3,07~09,Xinyi,25.0256847,121.5694281
482,Home,2015/10/21,3,Wed,7,19~21,Shilin,25.088211,121.518148
483,Home,2015/10/21,3,Wed,8,22~24,Zhongzheng,25.0154208,121.5333586
484,Home,2015/10/23,5,Fri,3,07~09,Songshan,25.0520894,121.5664601
485,Home,2015/10/23,5,Fri,5,13~15,Beitou,25.1148421,121.5202286
486,Home,2015/10/23,5,Fri,6,16~18,Zhongzheng,25.0242024,121.513733
487,Home,2015/10/23,5,Fri,6,16~18,Zhongzheng,25.0242024,121.513733
488,Home,2015/10/23,5,Fri,6,16~18,Zhongzheng,25.0242024,121.513733
489,Home,2015/10/23,5,Fri,7,19~21,Zhongzheng,25.0242024,121.513733
490,Home,2015/10/23,5,Fri,7,19~21,Zhongzheng,25.0242024,121.513733
491,Home,2015/10/23,5,Fri,7,19~21,Zhongzheng,25.0242024,121.513733
492,Home,2015/10/23,5,Fri,7,19~21,Zhongzheng,25.0242024,121.513733
493,Home,2015/10/24,6,Sat,3,07~09,Zhongzheng,25.0335506,121.5099803
494,Home,2015/10/26,1,Mon,4,10~12,Nangang,25.0485255,121.5893943
495,Home,2015/10/26,1,Mon,7,19~21,Zhongshan,25.0590072,121.5309119
496,Home,2015/10/26,1,Mon,7,19~21,Zhongshan,25.0590072,121.5309119
497,Home,2015/10/27,2,Tue,4,10~12,Shilin,25.1066735,121.5310248
498,Home,2015/10/27,2,Tue,8,22~24,Shilin,25.096625,121.523969
499,Home,2015/10/29,4,Thu,3,07~09,Songshan,25.0589659,121.5572107
500,Home,2015/10/30,5,Fri,4,10~12,Neihu,25.072639,121.6051504
501,Home,2015/10/30,5,Fri,7,19~21,Zhongshan,25.053548,121.543207
502,Home,2015/10/30,5,Fri,7,19~21,Xinyi,25.0354125,121.5779432
503,Home,2015/10/31,6,Sat,7,19~21,Zhongshan,25.0658979,121.537716
504,Home,2015/11/1,7,Sun,3,07~09,Xinyi,25.011883,121.565623
505,Home,2015/11/3,2,Tue,8,22~24,Zhongshan,25.0812893,121.5623369
506,Home,2015/11/3,2,Tue,8,22~24,Nangang,25.054559,121.601846
507,Home,2015/11/4,3,Wed,4,10~12,Shilin,25.1352243,121.5763766
508,Home,2015/11/5,4,Thu,4,10~12,Beitou,25.11037,121.510769
509,Home,2015/11/7,6,Sat,2,04~06,Xinyi,25.0399443,121.5620678
510,Home,2015/11/9,1,Mon,6,16~18,Zhongshan,25.066245,121.5239447
511,Home,2015/11/9,1,Mon,6,16~18,Neihu,25.0734344,121.6182742
512,Home,2015/11/9,1,Mon,8,22~24,Shilin,25.0804191,121.5235451
513,Home,2015/11/9,1,Mon,8,22~24,Nangang,25.056634,121.5980993
514,Home,2015/11/11,3,Wed,4,10~12,Zhongshan,25.0506792,121.5384738
515,Home,2015/11/11,3,Wed,5,13~15,Wenshan,24.999742,121.544058
516,Home,2015/11/12,4,Thu,7,19~21,Shilin,25.1192475,121.5326102
517,Home,2015/11/12,4,Thu,7,19~21,Datong,25.0720319,121.5178353
518,Home,2015/11/13,5,Fri,4,10~12,Neihu,25.0799122,121.5981478
519,Home,2015/11/14,6,Sat,8,22~24,Daan,25.043507,121.554552
520,Home,2015/11/15,7,Sun,6,16~18,Wenshan,25.0023165,121.5686709
521,Home,2015/11/15,7,Sun,7,19~21,Zhongshan,25.0594195,121.5233012
522,Home,2015/11/16,1,Mon,1,01~03,Songshan,25.0537829,121.5650655
523,Home,2015/11/16,1,Mon,3,07~09,Daan,25.0230939,121.533031
524,Home,2015/11/16,1,Mon,5,13~15,Neihu,25.056264,121.5819587
525,Home,2015/11/16,1,Mon,5,13~15,Wanhua,25.0254958,121.5046556
526,Home,2015/11/17,2,Tue,1,01~03,Zhongzheng,25.0284966,121.5084666
527,Home,2015/11/17,2,Tue,4,10~12,Nangang,25.0496424,121.589797
528,Home,2015/11/17,2,Tue,7,19~21,Xinyi,25.0227279,121.569787
529,Home,2015/11/18,3,Wed,5,13~15,Zhongshan,25.0607777,121.5338101
530,Home,2015/11/18,3,Wed,8,22~24,Zhongshan,25.080659,121.526509
531,Home,2015/11/21,6,Sat,4,10~12,Zhongshan,25.0615291,121.5295452
532,Home,2015/11/22,7,Sun,2,04~06,Daan,25.0343708,121.5520891
533,Home,2015/11/22,7,Sun,7,19~21,Wenshan,24.9985581,121.5569201
534,Home,2015/11/23,1,Mon,3,07~09,Neihu,25.0817484,121.5726336
535,Home,2015/11/23,1,Mon,5,13~15,Songshan,25.0589659,121.5572107
536,Home,2015/11/24,2,Tue,3,07~09,Shilin,25.110975,121.540351
537,Home,2015/11/25,3,Wed,1,01~03,Neihu,25.0680598,121.6135057
538,Home,2015/11/25,3,Wed,8,22~24,Zhongzheng,25.0288681,121.5080324
539,Home,2015/11/26,4,Thu,6,16~18,Zhongzheng,25.0358738,121.5285901
540,Home,2015/11/28,6,Sat,4,10~12,Neihu,25.0674367,121.5927097
541,Home,2015/11/28,6,Sat,7,19~21,Datong,25.0706006,121.5126255
542,Home,2015/11/29,7,Sun,4,10~12,Shilin,25.0865996,121.5253515
543,Home,2015/11/29,7,Sun,4,10~12,Songshan,25.0511679,121.553694
544,Home,2015/11/29,7,Sun,7,19~21,Shilin,25.1189123,121.5258418
545,Home,2015/11/30,1,Mon,4,10~12,Wenshan,24.9985581,121.5569201
546,Home,2015/12/1,2,Tue,3,07~09,Datong,25.0662106,121.5147868
547,Home,2015/12/1,2,Tue,4,10~12,Daan,25.0192475,121.5527223
548,Home,2015/12/1,2,Tue,8,22~24,Xinyi,25.0367699,121.5779116
549,Home,2015/12/2,3,Wed,3,07~09,Zhongshan,25.0659489,121.5238551
550,Home,2015/12/3,4,Thu,2,04~06,Neihu,25.0691137,121.5927226
551,Home,2015/12/3,4,Thu,2,04~06,Beitou,25.1124156,121.5149198
552,Home,2015/12/3,4,Thu,4,10~12,Zhongshan,25.0611656,121.5303975
553,Home,2015/12/3,4,Thu,4,10~12,Beitou,25.1487172,121.5342696
554,Home,2015/12/4,5,Fri,4,10~12,Daan,25.0375342,121.5554278
555,Home,2015/12/4,5,Fri,4,10~12,Songshan,25.0511457,121.5697491
556,Home,2015/12/5,6,Sat,8,22~24,Zhongshan,25.0553858,121.5293891
557,Home,2015/12/6,7,Sun,3,07~09,Shilin,25.0824444,121.5129481
558,Home,2015/12/6,7,Sun,6,16~18,Shilin,25.0981781,121.5335307
559,Home,2015/12/7,1,Mon,7,19~21,Songshan,25.0519742,121.5495307
560,Home,2015/12/8,2,Tue,3,07~09,Daan,25.0238109,121.529651
561,Home,2015/12/8,2,Tue,6,16~18,Shilin,25.0799056,121.5091611
562,Home,2015/12/8,2,Tue,8,22~24,Wenshan,24.9974069,121.5406182
563,Home,2015/12/9,3,Wed,3,07~09,Zhongzheng,25.0199964,121.5286643
564,Home,2015/12/9,3,Wed,5,13~15,Neihu,25.0699338,121.6187723
565,Home,2015/12/10,4,Thu,6,16~18,Daan,25.0385092,121.5566896
566,Home,2015/12/11,5,Fri,3,07~09,Daan,25.041912,121.5395191
567,Home,2015/12/11,5,Fri,7,19~21,Datong,25.0662568,121.5185992
568,Home,2015/12/12,6,Sat,2,04~06,Zhongshan,25.0574046,121.540758
569,Home,2015/12/12,6,Sat,2,04~06,Zhongshan,25.0574046,121.540758
570,Home,2015/12/12,6,Sat,4,10~12,Shilin,25.0902425,121.5087113
571,Home,2015/12/12,6,Sat,4,10~12,Songshan,25.045819,121.5508299
572,Home,2015/12/13,7,Sun,8,22~24,Xinyi,25.045997,121.580344
573,Home,2015/12/14,1,Mon,6,16~18,Daan,25.0271035,121.5468541
574,Home,2015/12/15,2,Tue,3,07~09,Zhongshan,25.0630922,121.5344611
575,Home,2015/12/15,2,Tue,8,22~24,Daan,25.0388947,121.5467028
576,Home,2015/12/16,3,Wed,4,10~12,Songshan,25.0526073,121.5610148
577,Home,2015/12/16,3,Wed,5,13~15,Neihu,25.0858659,121.5681607
578,Home,2015/12/17,4,Thu,5,13~15,Shilin,25.0873499,121.516639
579,Home,2015/12/19,6,Sat,3,07~09,Zhongshan,25.0508342,121.5252532
580,Home,2015/12/19,6,Sat,8,22~24,Shilin,25.0821624,121.5115412
581,Home,2015/12/19,6,Sat,8,22~24,Zhongshan,25.0622161,121.5304268
582,Home,2015/12/20,7,Sun,4,10~12,Songshan,25.0559453,121.554227
583,Home,2015/12/20,7,Sun,4,10~12,Songshan,25.054497,121.5687966
584,Home,2015/12/20,7,Sun,4,10~12,Beitou,25.1197303,121.5061312
585,Home,2015/12/20,7,Sun,6,16~18,Daan,25.0205418,121.5541122
586,Home,2015/12/20,7,Sun,7,19~21,Xinyi,25.034223,121.576891
587,Home,2015/12/21,1,Mon,4,10~12,Zhongzheng,25.0219855,121.5201184
588,Home,2015/12/21,1,Mon,7,19~21,Neihu,25.0690878,121.6152815
589,Home,2015/12/21,1,Mon,8,22~24,Neihu,25.0788681,121.5904209
590,Home,2015/12/22,2,Tue,2,04~06,Xinyi,25.0331392,121.5585227
591,Home,2015/12/22,2,Tue,3,07~09,Wanhua,25.0186603,121.4990161
592,Home,2015/12/22,2,Tue,3,07~09,Wanhua,25.0186603,121.4990161
593,Home,2015/12/22,2,Tue,3,07~09,Wanhua,25.0186603,121.4990161
594,Home,2015/12/22,2,Tue,4,10~12,Zhongzheng,25.021568,121.5185688
595,Home,2015/12/22,2,Tue,4,10~12,Wanhua,25.0186603,121.4990161
596,Home,2015/12/22,2,Tue,4,10~12,Wanhua,25.0186603,121.4990161
597,Home,2015/12/22,2,Tue,5,13~15,Datong,25.0730457,121.5181453
598,Home,2015/12/23,3,Wed,1,01~03,Datong,25.0717196,121.5141963
599,Home,2015/12/23,3,Wed,3,07~09,Wanhua,25.0231238,121.5014246
600,Home,2015/12/23,3,Wed,6,16~18,Shilin,25.128841,121.533632
601,Home,2015/12/23,3,Wed,7,19~21,Zhongzheng,25.021568,121.5185688
602,Home,2015/12/24,4,Thu,4,10~12,Beitou,25.1166536,121.5073897
603,Home,2015/12/24,4,Thu,5,13~15,Wanhua,25.0345778,121.4989537
604,Home,2015/12/25,5,Fri,6,16~18,Shilin,25.1215225,121.5345459
605,Home,2015/12/25,5,Fri,6,16~18,Zhongzheng,25.0252274,121.5194172
606,Home,2015/12/25,5,Fri,7,19~21,Neihu,25.078701,121.595469
607,Home,2015/12/26,6,Sat,4,10~12,Songshan,25.0496798,121.571869
608,Home,2015/12/26,6,Sat,8,22~24,Nangang,25.0351181,121.6139605
609,Home,2015/12/28,1,Mon,2,04~06,Neihu,25.0822257,121.573687
610,Home,2015/12/28,1,Mon,5,13~15,Zhongzheng,25.044866,121.512317
611,Home,2015/12/28,1,Mon,6,16~18,Xinyi,25.0491943,121.5702453
612,Home,2015/12/29,2,Tue,6,16~18,Shilin,25.0898744,121.5177517
613,Home,2015/12/29,2,Tue,8,22~24,Beitou,25.1154128,121.507838
614,Home,2015/12/30,3,Wed,2,04~06,Wanhua,25.036191,121.4973356
615,Home,2015/12/30,3,Wed,2,04~06,Wanhua,25.01975,121.497061
616,Home,2015/12/31,4,Thu,5,13~15,Daan,25.024688,121.5505855
617,Home,2015/12/31,4,Thu,8,22~24,Wenshan,24.9900166,121.5429749
618,Home,2016/1/1,5,Fri,1,01~03,Wenshan,24.986165,121.569067
619,Home,2016/1/1,5,Fri,7,19~21,Songshan,25.0705036,121.562203
620,Home,2016/1/1,5,Fri,8,22~24,Zhongshan,25.0604257,121.5264588
621,Home,2016/1/1,5,Fri,8,22~24,Shilin,25.1186097,121.5314528
622,Home,2016/1/1,5,Fri,8,22~24,Neihu,25.070656,121.6182918
623,Home,2016/1/2,6,Sat,4,10~12,Zhongzheng,25.0298591,121.5085418
624,Home,2016/1/2,6,Sat,6,16~18,Zhongshan,25.0589871,121.5338425
625,Home,2016/1/2,6,Sat,7,19~21,Zhongzheng,25.0356043,121.5142953
626,Home,2016/1/3,7,Sun,5,13~15,Xinyi,25.0406161,121.5630199
627,Home,2016/1/3,7,Sun,6,16~18,Daan,25.0284647,121.5229502
628,Home,2016/1/3,7,Sun,7,19~21,Zhongshan,25.0552809,121.5270131
629,Home,2016/1/4,1,Mon,3,07~09,Neihu,25.072837,121.617992
630,Home,2016/1/4,1,Mon,7,19~21,Daan,25.0236949,121.5483457
631,Home,2016/1/4,1,Mon,8,22~24,Songshan,25.0537829,121.5650655
632,Home,2016/1/5,2,Tue,5,13~15,Neihu,25.0788957,121.5990773
633,Home,2016/1/6,3,Wed,1,01~03,Wenshan,24.983716,121.567081
634,Home,2016/1/6,3,Wed,4,10~12,Zhongzheng,25.0310232,121.5182374
635,Home,2016/1/7,4,Thu,5,13~15,Shilin,25.1096146,121.5335159
636,Home,2016/1/7,4,Thu,6,16~18,Shilin,25.1096146,121.5335159
637,Home,2016/1/7,4,Thu,7,19~21,Xinyi,25.045853,121.571964
638,Home,2016/1/8,5,Fri,8,22~24,Wenshan,25.0013529,121.538933
639,Home,2016/1/9,6,Sat,8,22~24,Nangang,25.0429569,121.5856511
640,Home,2016/1/10,7,Sun,2,04~06,Wenshan,25.0055973,121.5427974
641,Home,2016/1/10,7,Sun,3,07~09,Beitou,25.1302713,121.505726
642,Home,2016/1/10,7,Sun,6,16~18,Neihu,25.0719275,121.6177786
643,Home,2016/1/10,7,Sun,7,19~21,Songshan,25.0508381,121.5662339
644,Home,2016/1/11,1,Mon,6,16~18,Shilin,25.0846082,121.5097287
645,Home,2016/1/11,1,Mon,6,16~18,Wanhua,25.0461223,121.5034365
646,Home,2016/1/11,1,Mon,7,19~21,Shilin,25.1078563,121.5282451
647,Home,2016/1/12,2,Tue,3,07~09,Shilin,25.1188692,121.5357943
648,Home,2016/1/13,3,Wed,2,04~06,Neihu,25.0760699,121.6203077
649,Home,2016/1/13,3,Wed,4,10~12,Datong,25.0689233,121.5149307
650,Home,2016/1/13,3,Wed,6,16~18,Beitou,25.118422,121.5025621
651,Home,2016/1/13,3,Wed,8,22~24,Nangang,25.0351181,121.6139605
652,Home,2016/1/14,4,Thu,4,10~12,Datong,25.058404,121.513825
653,Home,2016/1/14,4,Thu,8,22~24,Zhongshan,25.078471,121.551841
654,Home,2016/1/15,5,Fri,3,07~09,Nangang,25.0475451,121.5844094
655,Home,2016/1/15,5,Fri,4,10~12,Wenshan,24.9851891,121.5619975
656,Home,2016/1/16,6,Sat,4,10~12,Neihu,25.0735206,121.6035672
657,Home,2016/1/16,6,Sat,6,16~18,Beitou,25.142415,121.500983
658,Home,2016/1/17,7,Sun,5,13~15,Daan,25.0443981,121.5342663
659,Home,2016/1/18,1,Mon,7,19~21,Neihu,25.0838795,121.5950595
660,Home,2016/1/19,2,Tue,1,01~03,Zhongshan,25.083078,121.549491
661,Home,2016/1/19,2,Tue,5,13~15,Datong,25.0603444,121.5146484
662,Home,2016/1/19,2,Tue,6,16~18,Wenshan,24.999923,121.5560868
663,Home,2016/1/20,3,Wed,3,07~09,Wanhua,25.030969,121.4998965
664,Home,2016/1/20,3,Wed,4,10~12,Daan,25.0300712,121.5501083
665,Home,2016/1/21,4,Thu,5,13~15,Shilin,25.1356747,121.5434613
666,Home,2016/1/22,5,Fri,6,16~18,Songshan,25.0520489,121.5658489
667,Home,2016/1/22,5,Fri,8,22~24,Beitou,25.1450942,121.4953451
668,Home,2016/1/23,6,Sat,3,07~09,Xinyi,25.02295,121.561644
669,Home,2016/1/24,7,Sun,5,13~15,Wenshan,25.006564,121.561958
670,Home,2016/1/24,7,Sun,7,19~21,Zhongshan,25.0590931,121.5209727
671,Home,2016/1/25,1,Mon,3,07~09,Neihu,25.0665728,121.615505
672,Home,2016/1/25,1,Mon,4,10~12,Daan,25.0177844,121.5585051
673,Home,2016/1/25,1,Mon,4,10~12,Beitou,25.1375139,121.5006811
674,Home,2016/1/25,1,Mon,4,10~12,Zhongzheng,25.0457944,121.5131252
